Timestamp,DHI,DNI,GHI,Clearsky.DHI,Clearsky.DNI,Clearsky.GHI,Temperature,Pressure,Relative.Humidity,Solar.Zenith.Angle,Wind.Direction,Wind.Speed
1/1/2015 0:00,0,0,0,0,0,0,0.747583008,1007.724854,69.31795502,170.0511765,24.36233521,1.373779416
1/1/2015 1:00,0,0,0,0,0,0,0.818109131,1007.326355,70.03897858,163.5190941,20.69218445,1.444375157
1/1/2015 2:00,0,0,0,0,0,0,0.808618164,1006.918274,71.72556305,151.8906279,18.98810577,1.50159061
1/1/2015 3:00,0,0,0,0,0,0,0.746911621,1006.45166,74.10799408,139.4288787,24.04086304,1.482983351
1/1/2015 4:00,0,0,0,0,0,0,0.716668701,1005.935486,76.57564545,126.8625782,34.15961456,1.454617023
1/1/2015 5:00,0,0,0,0,0,0,0.750787354,1005.51593,78.93769836,114.4449126,49.88857269,1.471444011
1/1/2015 6:00,0,0,0,0,0,0,0.855615234,1005.415039,81.3772583,102.3586253,63.8945961,1.374407053
1/1/2015 7:00,0,0,0,0,0,0,1.21315918,1005.531189,82.61444092,90.80584979,66.47801971,1.123053074
1/1/2015 8:00,3,0,3,44,519,133,1.980828857,1005.772949,81.82956696,80.08052086,57.968853,1.007161379
1/1/2015 9:00,41,0,41,64,717,302,2.724359131,1005.755737,82.68270111,70.58294124,64.73820496,1.1513834
1/1/2015 10:00,9,0,9,75,808,443,3.062524414,1005.194336,85.55273438,62.9018159,86.36653137,1.323126078
1/1/2015 11:00,45,0,45,81,851,534,2.923608398,1004.145813,88.70916748,57.78469476,104.8603973,1.346230745
1/1/2015 12:00,55,0,55,83,864,566,2.736108398,1003.179932,90.90381622,55.95017357,120.5500336,1.247640371
1/1/2015 13:00,58,0,58,81,852,536,2.621514893,1002.685669,92.02358246,57.71547638,131.6482544,1.06737864
1/1/2015 14:00,95,0,95,75,810,446,2.421899414,1002.468384,92.97177887,62.77478537,137.5693359,0.763952494
1/1/2015 15:00,20,0,20,64,720,306,2.406671143,1002.317871,92.88506317,70.41353941,130.8360443,0.462879241
1/1/2015 16:00,40,0,40,44,524,136,2.436395264,1002.298218,93.53800964,79.88216809,55.03278351,0.618168235
1/1/2015 17:00,0,0,0,0,0,0,2.349023438,1002.499268,94.73709869,90.58671065,18.65149689,1.102117538
1/1/2015 18:00,0,0,0,0,0,0,2.177331543,1002.71875,95.04875946,102.1282588,14.75392914,1.476361275
1/1/2015 19:00,0,0,0,0,0,0,2.018121338,1002.772949,95.07859039,114.2061803,16.41539764,1.730113268
1/1/2015 20:00,0,0,0,0,0,0,1.906152344,1002.766663,95.39385223,126.6184164,20.30747223,1.858102083
1/1/2015 21:00,0,0,0,0,0,0,1.818231201,1002.668579,95.62756348,139.1814278,19.43951416,1.903305769
1/1/2015 22:00,0,0,0,0,0,0,1.741235352,1002.414429,95.59407806,151.642534,15.51225281,1.927913785
1/1/2015 23:00,0,0,0,0,0,0,1.668878174,1002.022461,95.51486206,163.2838449,12.08524323,1.965676546
1/2/2015 0:00,0,0,0,0,0,0,1.579522705,1001.699097,95.28531647,169.9658461,9.87387085,2.092626095
1/2/2015 1:00,0,0,0,0,0,0,1.454858398,1001.575317,95.03647614,163.546122,9.420501709,2.347010136
1/2/2015 2:00,0,0,0,0,0,0,1.384393311,1001.419006,94.86129761,151.9473298,7.974433899,2.621074677
1/2/2015 3:00,0,0,0,0,0,0,1.416558838,1001.182861,94.70386505,139.4919044,6.176864624,2.788327932
1/2/2015 4:00,0,0,0,0,0,0,1.480767822,1000.976318,94.60135651,126.9244649,7.223022461,2.88355732
1/2/2015 5:00,0,0,0,0,0,0,1.551690674,1000.991455,94.56296539,114.5016966,10.81523132,2.998519421
1/2/2015 6:00,0,0,0,0,0,0,1.650598145,1001.138794,94.61527252,102.407123,14.95093536,3.087333679
1/2/2015 7:00,0,0,0,0,0,0,1.944421387,1001.463135,94.25513458,90.84290488,18.97260284,3.040785789
1/2/2015 8:00,2,0,2,43,518,133,2.503991699,1001.892944,92.81159973,80.10165436,22.43180847,2.907218218
1/2/2015 9:00,5,0,5,64,716,302,3.097558594,1001.808777,91.0954895,70.58334418,26.29060364,2.816684723
1/2/2015 10:00,192,58,219,75,806,442,3.693688965,1001.067261,89.62173462,62.87589468,30.04017258,2.726448059
1/2/2015 11:00,41,0,41,80,848,533,4.031427002,999.8652344,89.01689911,57.72801256,32.89757919,2.542178631
1/2/2015 12:00,176,3,178,82,860,565,4.043328857,998.6365967,89.7440033,55.86259395,29.70288849,2.334447861
1/2/2015 13:00,151,0,151,80,847,534,4.190026855,997.9105835,90.70869446,57.60285483,22.40222168,2.227692842
1/2/2015 14:00,47,0,47,75,805,445,4.282861328,997.5918579,91.28106689,62.64620074,16.167099,2.245498657
1/2/2015 15:00,18,0,18,64,716,306,4.097161865,997.2692871,91.98763275,70.27699503,19.90153503,2.27750349
1/2/2015 16:00,43,0,43,44,523,137,3.856896973,996.8318481,93.3513031,79.74285247,27.50032806,2.258307457
1/2/2015 17:00,0,0,0,0,0,0,3.793054199,996.7473755,94.53330994,90.44748196,35.82647705,2.154646873
1/2/2015 18:00,0,0,0,0,0,0,3.924707031,996.7877197,95.13201141,101.9901753,42.94956207,1.875470638
1/2/2015 19:00,0,0,0,0,0,0,4.154534912,996.5286865,95.57569885,114.0696864,50.68126297,1.439110994
1/2/2015 20:00,0,0,0,0,0,0,4.537011719,996.092041,95.88782501,126.483187,64.83900452,0.864487171
1/2/2015 21:00,0,0,0,0,0,0,4.872399902,995.598877,96.27154541,139.0464274,80.39092255,0.398661196
1/2/2015 22:00,0,0,0,0,0,0,4.822930908,995.1487427,95.84161377,151.5056519,262.8156128,0.502905309
1/2/2015 23:00,0,0,0,0,0,0,4.655450439,994.4758301,95.00996399,163.143198,278.5742798,0.735903978
1/3/2015 0:00,0,0,0,0,0,0,4.640985107,993.572876,94.7999649,169.8718991,297.8394775,0.691617846
1/3/2015 1:00,0,0,0,0,0,0,4.365106201,993.1294556,94.24167633,163.5662387,303.9035339,1.031492591
1/3/2015 2:00,0,0,0,0,0,0,3.96920166,993.2528076,94.02110291,151.9989739,273.1923828,2.011558056
1/3/2015 3:00,0,0,0,0,0,0,3.667901611,993.3455811,94.94684601,139.5504199,272.0396729,2.730405331
1/3/2015 4:00,0,0,0,0,0,0,3.261712646,992.9538574,96.05038452,126.9819038,275.8429565,2.583604813
1/3/2015 5:00,0,0,0,0,0,0,2.845025635,992.4985352,97.13639069,114.5538615,281.5271912,2.314968109
1/3/2015 6:00,0,0,0,0,0,0,2.591210938,992.9005127,97.59702301,102.4506835,277.7354126,2.603708267
1/3/2015 7:00,0,0,0,0,0,0,3.118920898,993.729248,95.14729309,90.8745722,271.9393311,2.816265345
1/3/2015 8:00,53,0,53,45,565,142,4.494073486,994.2630615,89.07819366,80.11690922,270.1815186,2.681088209
1/3/2015 9:00,79,0,79,65,773,322,6.092797852,994.6748657,82.39328003,70.57729013,264.4154053,2.696408272
1/3/2015 10:00,136,0,136,76,868,473,7.466668701,994.5299072,77.73219299,62.8429632,255.0946655,2.887634516
1/3/2015 11:00,211,27,225,82,914,572,8.619104004,993.5231934,74.19168091,57.66394714,249.0194855,3.155945539
1/3/2015 12:00,262,193,371,84,930,608,9.595056152,992.5181885,70.75634003,55.76764215,245.1784668,3.361227036
1/3/2015 13:00,83,920,578,83,920,578,10.13460693,991.9400635,68.06507111,57.483356,242.3917084,3.492993355
1/3/2015 14:00,77,880,483,77,880,483,10.24743042,991.8840332,66.31797791,62.51158982,241.6867676,3.630304813
1/3/2015 15:00,66,789,334,66,789,334,9.772454834,992.2423706,67.04975128,70.13538999,242.912262,3.64092803
1/3/2015 16:00,46,589,153,46,589,153,8.295037842,992.5712891,71.09152222,79.59937908,246.0620117,3.614752293
1/3/2015 17:00,0,0,0,0,0,0,6.981439209,993.050293,74.01451874,90.30506307,251.7697906,3.70214057
1/3/2015 18:00,0,0,0,0,0,0,6.467950439,993.8233643,74.55303955,101.8493007,260.8022461,3.798958778
1/3/2015 19:00,0,0,0,0,0,0,5.901361084,994.6466064,75.58634186,113.9308555,272.3884277,3.84291172
1/3/2015 20:00,0,0,0,0,0,0,5.219476318,995.53125,77.41985321,126.3459034,284.7790527,3.91734004
1/3/2015 21:00,0,0,0,0,0,0,4.53170166,996.3997803,79.5970993,138.9094234,295.905426,4.111693859
1/3/2015 22:00,0,0,0,0,0,0,3.876245117,997.3045654,81.64445496,151.3663923,304.6781616,4.34725523
1/3/2015 23:00,0,0,0,0,0,0,3.275750732,998.3374023,83.33717346,162.9986803,311.0188599,4.5157547
1/4/2015 0:00,0,0,0,0,0,0,2.710595703,999.520752,84.88708496,169.7694517,316.1170044,4.635148525
1/4/2015 1:00,0,0,0,0,0,0,2.166955566,1001.008423,86.55366516,163.5792706,320.7467957,4.884595871
1/4/2015 2:00,0,0,0,0,0,0,1.739648438,1002.5448,88.52288818,152.0454085,326.4380188,5.412675858
1/4/2015 3:00,0,0,0,0,0,0,1.405664063,1004.029846,89.828125,139.6042995,332.3328552,6.123038292
1/4/2015 4:00,0,0,0,0,0,0,0.475579834,1005.749573,88.92674255,127.0347884,336.7344055,6.610266685
1/4/2015 5:00,0,0,0,0,0,0,-1.373480225,1007.796143,81.72822571,114.6013171,337.9197693,6.567682266
1/4/2015 6:00,0,0,0,0,0,0,-3.170782471,1009.724854,74.40710449,102.4892325,337.495575,6.264688015
1/4/2015 7:00,0,0,0,0,0,0,-3.743322754,1011.416748,71.12906647,90.90057487,338.5744934,6.013084412
1/4/2015 8:00,46,594,148,46,594,148,-2.990484619,1012.994751,64.19322205,80.12618218,341.0064697,5.825479984
1/4/2015 9:00,67,803,334,67,803,334,-1.574468994,1014.131348,57.09801483,70.56472284,343.7030029,5.583654404
1/4/2015 10:00,78,898,489,78,898,489,-0.024725342,1014.389282,51.51138306,62.80299546,345.2566528,5.293604374
1/4/2015 11:00,84,944,590,84,944,590,1.307122803,1013.986938,47.72348785,57.59249624,344.9358826,5.002218246
1/4/2015 12:00,86,958,627,86,958,627,2.221002197,1013.641602,45.36156464,55.66533572,344.9336243,4.704157352
1/4/2015 13:00,84,947,595,84,947,595,2.620050049,1013.618408,43.95961761,57.35701631,346.4892578,4.439250946
1/4/2015 14:00,79,907,500,79,907,500,2.508416748,1013.786377,43.69210052,62.37100388,347.9613647,4.128323555
1/4/2015 15:00,68,820,349,68,820,349,1.806573486,1014.228455,45.09556198,69.98877923,348.9162292,3.760159969
1/4/2015 16:00,48,627,163,48,627,163,0.439141846,1015.011597,51.49233246,79.45178329,349.9612427,3.465197563
1/4/2015 17:00,0,0,0,0,0,0,-0.663397217,1015.89502,59.63560867,90.15899835,352.0365906,3.394554138
1/4/2015 18:00,0,0,0,0,0,0,-1.071844482,1016.49408,62.57728958,101.7057412,357.3191528,3.469333172
1/4/2015 19:00,0,0,0,0,0,0,-1.375494385,1016.878967,63.03932571,113.7897904,4.76197052,3.528712749
1/4/2015 20:00,0,0,0,0,0,0,-1.739477539,1017.338623,62.96773529,126.2066625,12.37612152,3.614683151
1/4/2015 21:00,0,0,0,0,0,0,-2.218389893,1017.501099,62.94747543,138.7705053,18.53330994,3.697598934
1/4/2015 22:00,0,0,0,0,0,0,-2.746832275,1017.449585,63.76438141,151.2248381,23.40042114,3.651415586
1/4/2015 23:00,0,0,0,0,0,0,-3.230047607,1017.432251,65.51448059,162.8503888,26.02310944,3.45776844
1/5/2015 0:00,0,0,0,0,0,0,-3.599005127,1017.452881,67.8508606,169.6586285,26.83385468,3.172058105
1/5/2015 1:00,0,0,0,0,0,0,-3.821844482,1017.560059,70.22993469,163.5850494,27.76224136,2.874840021
1/5/2015 2:00,0,0,0,0,0,0,-3.947454834,1017.453247,72.64544678,152.0864827,28.21826553,2.59791708
1/5/2015 3:00,0,0,0,0,0,0,-4.018377686,1017.178223,75.08691406,139.6534187,29.47307205,2.345982313
1/5/2015 4:00,0,0,0,0,0,0,-4.090734863,1017.235291,76.95341492,127.083014,33.06735229,2.199053288
1/5/2015 5:00,0,0,0,0,0,0,-4.234716797,1017.383606,77.8674469,114.6439759,39.59886551,2.196209192
1/5/2015 6:00,0,0,0,0,0,0,-4.278265381,1017.575928,78.49129486,102.5226988,47.23442841,2.19583416
1/5/2015 7:00,0,0,0,0,0,0,-3.337591553,1017.872437,69.90327454,90.92121712,56.06510544,1.997221231
1/5/2015 8:00,56,302,108,46,599,149,-1.079473877,1018.125061,53.77188492,80.12953627,72.74950409,1.670613766
1/5/2015 9:00,67,803,334,67,803,334,1.45848999,1017.80481,43.14083862,70.54568084,98.69529724,1.440677643
1/5/2015 10:00,78,896,488,78,896,488,3.549737549,1016.542358,38.09634399,62.756034,132.6457672,1.448940516
1/5/2015 11:00,84,941,590,84,941,590,5.167016602,1014.618713,35.53489304,57.5137154,160.5792084,1.63224721
1/5/2015 12:00,86,957,628,86,957,628,6.312249756,1012.828247,33.9637146,55.55574891,176.8866882,1.843364954
1/5/2015 13:00,85,949,598,85,949,598,6.879907227,1011.494629,33.40826416,57.22393401,187.7289124,2.141058922
1/5/2015 14:00,79,911,504,79,911,504,6.796929932,1010.300293,34.31852341,62.22456974,194.4693604,2.597815514
1/5/2015 15:00,68,827,353,68,827,353,5.91338501,1009.394653,38.34815598,69.83732405,195.1349487,3.132222652
1/5/2015 16:00,48,640,167,48,640,167,4.144586182,1008.543579,46.96124268,79.30029038,192.3801575,3.721336842
1/5/2015 17:00,0,0,0,0,0,0,2.870080566,1007.769165,53.92927551,90.01011332,190.477951,4.310451508
1/5/2015 18:00,0,0,0,0,0,0,2.558496094,1007.303223,56.15980148,101.5596026,193.0726166,4.68806982
1/5/2015 19:00,0,0,0,0,0,0,2.29329834,1007.161987,58.72771072,113.6465926,197.8026428,4.852866173
1/5/2015 20:00,0,0,0,0,0,0,2.015283203,1007.163086,61.70759964,126.0655592,201.8995361,5.023612022
1/5/2015 21:00,0,0,0,0,0,0,1.730706787,1006.831299,64.6568985,138.6297596,203.9834595,5.202582359
1/5/2015 22:00,0,0,0,0,0,0,1.39800415,1006.299316,68.150177,151.0810676,205.3607788,5.203407764
1/5/2015 23:00,0,0,0,0,0,0,1.016656494,1006.185669,72.53366852,162.6984139,207.7516937,4.973987579
1/6/2015 0:00,0,0,0,0,0,0,0.606439209,1006.30957,77.68345642,169.5395621,211.0650635,4.55749321
1/6/2015 1:00,0,0,0,0,0,0,0.183618164,1006.244263,83.39801025,163.5834127,214.3860474,4.057986736
1/6/2015 2:00,0,0,0,0,0,0,-0.132055664,1005.993896,89.5154953,152.1220472,217.1712036,3.595920086
1/6/2015 3:00,0,0,0,0,0,0,-0.228948975,1005.739136,95.39775085,139.6976547,224.8478851,3.176244974
1/6/2015 4:00,0,0,0,0,0,0,-0.095831299,1005.783569,99.75881195,127.1264782,236.5996857,2.766553402
1/6/2015 5:00,0,0,0,0,0,0,0.239282227,1006.151123,100,114.6817529,248.3336487,2.361344814
1/6/2015 6:00,0,0,0,0,0,0,0.715753174,1006.736084,100,102.5510142,265.6055298,2.023361206
1/6/2015 7:00,0,0,0,0,0,0,1.728967285,1007.492065,95.50226593,90.93642805,291.1827087,1.802124977
1/6/2015 8:00,45,586,146,45,586,146,3.790765381,1008.216797,82.43463898,80.12691859,317.0870361,1.538189888
1/6/2015 9:00,66,788,329,66,788,329,6.980004883,1008.710144,68.18701172,70.52013543,343.8044128,1.388175488
1/6/2015 10:00,77,878,480,77,878,480,10.2701355,1008.525391,57.05456543,62.70207353,18.36328125,1.548220158
1/6/2015 11:00,83,919,578,83,919,578,12.63088379,1007.610474,50.2822876,57.42761978,38.02655792,1.794464827
1/6/2015 12:00,85,931,614,85,931,614,14.07836304,1006.658569,46.35070038,55.43891558,47.83379745,1.954913616
1/6/2015 13:00,83,919,583,83,919,583,14.64779053,1005.986084,44.72813797,57.0841613,53.61989975,2.023211479
1/6/2015 14:00,78,878,489,78,878,489,14.28481445,1005.739502,45.39435196,62.07235416,57.2121582,2.038481712
1/6/2015 15:00,67,791,342,67,791,342,12.79232178,1005.784912,50.7348175,69.68109511,58.80596161,2.047015667
1/6/2015 16:00,48,603,161,48,603,161,10.17800293,1005.898804,60.14247513,79.14494868,57.11371994,2.158678055
1/6/2015 17:00,0,0,0,0,0,0,8.131921387,1006.293274,66.21287537,89.85812589,54.65563202,2.340826988
1/6/2015 18:00,0,0,0,0,0,0,7.267053223,1006.69397,67.99246979,101.4109905,55.11858368,2.46241498
1/6/2015 19:00,0,0,0,0,0,0,6.533197021,1006.837036,69.64097595,113.5013624,54.60640717,2.520675659
1/6/2015 20:00,0,0,0,0,0,0,5.797967529,1006.901978,71.56871796,125.9226863,52.30611801,2.582380295
1/6/2015 21:00,0,0,0,0,0,0,5.047265625,1007.04425,73.65263367,138.4872697,45.20053101,2.705205917
1/6/2015 22:00,0,0,0,0,0,0,4.271661377,1007.133484,75.75827026,150.9351549,35.44910049,2.929933071
1/6/2015 23:00,0,0,0,0,0,0,3.397058105,1007.175232,77.84059906,162.5428403,26.71411896,3.212355614
1/7/2015 0:00,0,0,0,0,0,0,2.332299805,1007.381287,79.46778107,169.4123913,20.20307922,3.436243534
1/7/2015 1:00,0,0,0,0,0,0,1.145928955,1007.870667,79.78312683,163.5742052,15.29016876,3.617331982
1/7/2015 2:00,0,0,0,0,0,0,0.087060547,1008.524048,78.87526703,152.1519547,10.63986969,3.854178905
1/7/2015 3:00,0,0,0,0,0,0,-0.58069458,1009.141785,77.20397949,139.7368865,7.399627686,4.278581619
1/7/2015 4:00,0,0,0,0,0,0,-0.793981934,1009.967957,74.4726181,127.1650809,7.164329529,4.904109478
1/7/2015 5:00,0,0,0,0,0,0,-0.744573975,1011.001465,70.71977234,114.7145661,9.602462769,5.60282135
1/7/2015 6:00,0,0,0,0,0,0,-0.668707275,1012.398926,66.40267944,102.574114,12.6452713,6.301449776
1/7/2015 7:00,0,0,0,0,0,0,-0.192572021,1014.384888,59.60051346,90.94588201,14.93660736,6.886649132
1/7/2015 8:00,45,556,140,45,556,140,0.81987915,1016.52301,50.80949783,80.11823412,15.83894348,7.340920448
1/7/2015 9:00,65,758,319,65,758,319,1.895288086,1018.40686,43.31265259,70.48804123,16.365242,7.701146603
1/7/2015 10:00,77,848,467,77,848,467,2.780206299,1019.528076,37.42790222,62.6410957,16.59476471,7.854142189
1/7/2015 11:00,83,891,564,83,891,564,3.281243896,1019.84375,31.98275948,57.3342134,15.17055511,7.831660748
1/7/2015 12:00,85,906,601,85,906,601,3.236260986,1019.87793,27.32378769,55.31485953,13.07667542,7.720553398
1/7/2015 13:00,83,896,572,83,896,572,2.652398682,1020.052124,24.87735558,56.93774034,11.329422,7.541921616
1/7/2015 14:00,78,858,482,78,858,482,1.734368896,1020.513794,24.62595367,61.91441342,10.47422028,7.361629486
1/7/2015 15:00,67,776,339,67,776,339,0.490014648,1021.123535,25.41326904,69.52015194,10.93334961,7.117598534
1/7/2015 16:00,48,595,162,48,595,162,-1.011877441,1021.828735,27.70617294,78.9857967,12.0131073,6.675211906
1/7/2015 17:00,0,0,0,0,0,0,-2.220739746,1022.405151,31.18494797,89.70281621,11.92041016,6.209408283
1/7/2015 18:00,0,0,0,0,0,0,-3.015447998,1022.790344,34.03442764,101.2600099,11.65744019,5.840554714
1/7/2015 19:00,0,0,0,0,0,0,-3.721655273,1023.038818,36.50857925,113.3541987,11.96456909,5.472630024
1/7/2015 20:00,0,0,0,0,0,0,-4.48996582,1022.955261,39.61614227,125.7781345,12.23150635,5.126027107
1/7/2015 21:00,0,0,0,0,0,0,-5.270941162,1022.512817,42.80979156,138.3431155,12.05722809,4.826438427
1/7/2015 22:00,0,0,0,0,0,0,-5.895574951,1021.857422,45.50670624,150.7871695,12.60189819,4.484931946
1/7/2015 23:00,0,0,0,0,0,0,-6.326422119,1021.150574,47.77442551,162.3837464,15.1723175,4.030753136
1/8/2015 0:00,0,0,0,0,0,0,-6.602575684,1020.512085,48.62356949,169.2772602,18.92710114,3.540468693
1/8/2015 1:00,0,0,0,0,0,0,-6.781866455,1019.965454,48.70664597,163.5572793,23.08550262,3.036755562
1/8/2015 2:00,0,0,0,0,0,0,-6.931280518,1019.297607,48.96725845,152.1760603,27.34167099,2.472003222
1/8/2015 3:00,0,0,0,0,0,0,-7.066412354,1018.627686,49.86406708,139.7709953,33.64896011,1.820875168
1/8/2015 4:00,0,0,0,0,0,0,-7.149450684,1017.959595,51.31201172,127.1987246,47.08151627,1.194930673
1/8/2015 5:00,0,0,0,0,0,0,-7.19486084,1017.186401,52.35702515,114.7423363,79.19822693,0.925084889
1/8/2015 6:00,0,0,0,0,0,0,-7.140386963,1016.459473,52.52664566,102.5919364,130.2280731,1.187730908
1/8/2015 7:00,0,0,0,0,0,0,-6.298529053,1015.741638,49.27845001,90.94965581,158.1601563,1.760144114
1/8/2015 8:00,45,574,144,45,574,144,-4.421087646,1015.086182,42.20943832,80.10350126,174.3981781,2.388290405
1/8/2015 9:00,66,775,325,66,775,325,-2.305792236,1014.008423,36.13671494,70.44942645,184.3725281,2.859311581
1/8/2015 10:00,77,864,475,77,864,475,-0.428137207,1012.182251,32.1670723,62.57314653,189.3715973,3.154074192
1/8/2015 11:00,83,905,573,83,905,573,1.116357422,1010.219727,29.38546562,57.23356021,195.1102905,3.4154706
1/8/2015 12:00,85,917,609,85,917,609,2.193048096,1008.311462,27.82313538,55.18366526,198.9496002,3.703450918
1/8/2015 13:00,83,904,579,83,904,579,2.752618408,1006.502563,27.27060318,56.78478159,201.241394,3.983514309
1/8/2015 14:00,77,862,486,77,862,486,2.81585083,1005.182068,28.04187584,61.75088825,201.6044617,4.15398407
1/8/2015 15:00,67,776,340,67,776,340,2.277886963,1004.36084,31.04003334,69.35467068,200.696106,4.106113434
1/8/2015 16:00,48,592,163,48,592,163,0.954858398,1003.774414,39.0527153,78.82307585,198.4594574,3.886245728
1/8/2015 17:00,0,0,0,0,0,0,-0.136663818,1003.559326,49.03757477,89.54500349,193.89711,3.654359818
1/8/2015 18:00,0,0,0,0,0,0,-0.349798584,1003.82959,55.55033112,101.1067653,194.0449219,3.260338306
1/8/2015 19:00,0,0,0,0,0,0,-0.208959961,1004.406006,60.93141556,113.2051992,197.9595032,2.664309025
1/8/2015 20:00,0,0,0,0,0,0,-0.099310303,1004.811462,64.46320343,125.6319917,201.6289673,2.277991533
1/8/2015 21:00,0,0,0,0,0,0,-0.25848999,1004.820557,65.89748383,138.1973741,203.2559052,2.202747345
1/8/2015 22:00,0,0,0,0,0,0,-0.406500244,1004.810059,67.50247955,150.6371767,203.3939819,2.094360352
1/8/2015 23:00,0,0,0,0,0,0,-0.220068359,1005.096436,70.5244751,162.2212051,203.1670685,1.752788067
1/9/2015 0:00,0,0,0,0,0,0,0.415124512,1005.612915,74.32914734,169.1343167,204.603241,1.15248394
1/9/2015 1:00,0,0,0,0,0,0,0.868371582,1006.247192,76.51800537,163.5324965,214.1376038,0.624267817
1/9/2015 2:00,0,0,0,0,0,0,0.482995605,1007.009521,75.04779816,152.1942219,336.4456177,1.025345922
1/9/2015 3:00,0,0,0,0,0,0,-0.417089844,1007.52356,69.44998932,139.7998649,1.878608704,2.180555105
1/9/2015 4:00,0,0,0,0,0,0,-0.973883057,1008.006653,62.53562546,127.2273146,8.030448914,3.299028873
1/9/2015 5:00,0,0,0,0,0,0,-0.969885254,1008.864014,58.09376144,114.7649876,12.93106842,4.177568913
1/9/2015 6:00,0,0,0,0,0,0,-0.750128174,1009.810486,56.36213303,102.6044233,16.8886795,4.673916817
1/9/2015 7:00,0,0,0,0,0,0,-0.184515381,1011.021423,55.23906326,90.94793376,19.65518188,4.75100708
1/9/2015 8:00,21,0,21,44,553,140,0.710626221,1012.424133,52.33454132,80.08273469,21.48209381,4.652759552
1/9/2015 9:00,22,0,22,65,756,319,1.575982666,1013.571655,48.18080521,70.40429354,22.84750366,4.579194069
1/9/2015 10:00,184,33,200,77,849,469,2.192071533,1013.992981,44.58628082,62.49823671,23.30073547,4.434875965
1/9/2015 11:00,236,60,269,83,893,568,2.563867188,1013.580566,41.35518646,57.12568367,20.45043182,4.28592205
1/9/2015 12:00,239,368,450,85,908,605,2.822900391,1013.161499,37.59775925,55.04536994,16.19289398,4.214893341
1/9/2015 13:00,255,167,347,83,898,577,2.900292969,1012.809448,34.02164078,56.62533588,13.29949188,4.145607948
1/9/2015 14:00,108,0,108,78,859,487,2.731500244,1012.569153,31.59252739,61.58183821,11.59819031,4.046350956
1/9/2015 15:00,149,160,206,67,776,343,2.231347656,1012.61084,31.47649384,69.18470572,11.22723389,3.900681019
1/9/2015 16:00,47,0,47,48,597,166,1.188897705,1012.854248,36.30656052,78.65680085,11.60990906,3.703881264
1/9/2015 17:00,0,0,0,0,0,0,0.31572876,1013.394653,42.37796783,89.3842725,11.4018631,3.620985508
1/9/2015 18:00,0,0,0,0,0,0,-0.010717773,1013.764832,44.43279648,100.9513603,12.94510651,3.611818075
1/9/2015 19:00,0,0,0,0,0,0,-0.314611816,1013.8526,45.30282974,113.0544597,16.91085052,3.511270046
1/9/2015 20:00,0,0,0,0,0,0,-0.739599609,1013.679993,46.92837906,125.4843441,22.18933868,3.365580082
1/9/2015 21:00,0,0,0,0,0,0,-1.260229492,1013.46228,49.48098373,138.0501189,27.82636261,3.223278999
1/9/2015 22:00,0,0,0,0,0,0,-1.786077881,1013.315552,52.62833405,150.4852374,31.39442062,3.081907511
1/9/2015 23:00,0,0,0,0,0,0,-2.169714355,1013.087891,55.87137985,162.0552837,34.91074371,2.902059555
1/10/2015 0:00,0,0,0,0,0,0,-2.342443848,1013.002686,58.63767242,168.983712,38.9366684,2.673998356
1/10/2015 1:00,0,0,0,0,0,0,-2.358831787,1012.972778,60.95693207,163.4997278,42.62664795,2.412424326
1/10/2015 2:00,0,0,0,0,0,0,-2.303015137,1012.661865,62.3916626,152.2063011,44.52160263,2.187675476
1/10/2015 3:00,0,0,0,0,0,0,-2.277929687,1012.236206,62.83808517,139.8233819,41.80784607,2.047210693
1/10/2015 4:00,0,0,0,0,0,0,-2.230474854,1011.954041,63.39793777,127.250759,43.30578613,1.942708015
1/10/2015 5:00,0,0,0,0,0,0,-2.080419922,1011.714294,64.01040649,114.7824472,49.90239334,1.815114498
1/10/2015 6:00,0,0,0,0,0,0,-1.783056641,1011.625366,64.37943268,102.6115201,59.43935776,1.672410488
1/10/2015 7:00,0,0,0,0,0,0,-0.802191162,1011.814636,53.34608078,90.94038187,72.47446442,1.554872036
1/10/2015 8:00,51,0,51,45,558,141,1.249902344,1012.01593,36.91110611,80.05586238,95.22114563,1.567377329
1/10/2015 9:00,65,0,65,65,757,320,3.57479248,1011.889282,29.78326035,70.35262956,123.8202896,1.739836335
1/10/2015 10:00,94,0,94,76,844,467,5.209558105,1011.238525,27.98768616,62.4163848,149.583725,1.947350979
1/10/2015 11:00,121,0,121,82,884,564,6.175256348,1009.915283,27.79392242,57.01062585,168.9766235,2.163297176
1/10/2015 12:00,256,288,422,84,895,599,6.673242188,1008.534363,28.3865757,54.90003721,181.4957581,2.382893562
1/10/2015 13:00,249,85,297,83,882,570,6.369958496,1007.591797,30.56263351,56.45948978,188.5008545,2.591520309
1/10/2015 14:00,135,0,135,77,842,480,5.439080811,1007.111328,35.43215561,61.40737238,191.4191589,2.735650063
1/10/2015 15:00,113,0,113,67,757,338,4.299951172,1007.008545,43.1077919,69.0103858,189.175354,2.73663187
1/10/2015 16:00,6,0,6,48,578,164,3.153009033,1007.157715,53.10105133,78.48712591,182.6436462,2.741580248
1/10/2015 17:00,0,0,0,0,0,0,2.252191162,1007.380737,63.40765381,89.22097337,176.3597717,2.86075449
1/10/2015 18:00,0,0,0,0,0,0,1.507531738,1007.307251,72.8190155,100.7938979,173.0386353,2.932471275
